"id","created_at","date","updated_at","deleted","group_id","created_by","canvas"
"1c2cb4cd-12f5-4bd8-8b60-1fe83a287e69","2024-12-24T01:05:39.419108+00:00","2024-11-25","2024-12-24T01:05:39.419108+00:00",false,"4b381455-be80-45e1-96e9-03ea15450ad8","eecd2083-81ee-4e52-a4cf-fd6687bd002d","{""id"":""26925169-ecae-4dca-b052-50e1f0188f9b"",""items"":[],""maxZIndex"":17,""backgroundImage"":{""path"":""bg_04"",""type"":""Local""}}"
"22bdfc94-6bac-4c1e-90d5-d2ce706aad9c","2024-12-24T01:05:39.419108+00:00","2024-12-04","2024-12-24T01:05:39.419108+00:00",false,"4b381455-be80-45e1-96e9-03ea15450ad8","6eea90f5-325a-4ccf-aceb-3471c02914c0","{""id"":""3e0dc672-ff03-4159-865b-1bf2ab2c1fd9"",""items"":[{""x"":0.15224765457269798,""y"":0.2327856144434969,""z"":14,""id"":""c9bbf18e-daa7-49ce-a23b-0aed8e2414a3"",""type"":""text"",""scale"":1,""fontSize"":0.018779342723004695,""fontType"":""Calibri-Light"",""rotation"":0,""fontColor"":""#000"",""textContent"":""健身房打卡👶"",""width"":null,""height"":null},{""x"":0.5,""y"":0.5,""z"":8,""id"":""40b49384-893d-4486-b03f-9baafa073eb4"",""type"":""text"",""scale"":1,""fontSize"":0.035211267605633804,""fontType"":""Calibri"",""rotation"":0,""fontColor"":""#ffffff"",""textContent"":"""",""width"":null,""height"":null}],""maxZIndex"":14,""backgroundImage"":{""path"":""bg_04"",""type"":""Local""}}"
"b7cdd17d-4795-4bea-b364-6d8bab17324a","2024-12-24T01:05:39.419108+00:00","2024-12-02","2024-12-24T01:05:39.419108+00:00",false,"4b381455-be80-45e1-96e9-03ea15450ad8","6eea90f5-325a-4ccf-aceb-3471c02914c0","{""id"":""6fb22361-c662-4181-a2ad-ad7f20e8a155"",""items"":[{""x"":0.1166242449034868,""y"":0.5539906282380154,""z"":34,""id"":""3b31dbcb-713b-4983-a2b0-a217ce330bc7"",""type"":""text"",""scale"":1,""fontSize"":0.01643192488262911,""fontType"":""Calibri-Bold"",""rotation"":0,""fontColor"":""#000"",""textContent"":""今天一直被老闆抓去討論\n完全沒空偷閒\n五點大便的時候才順便玩一下手機"",""width"":null,""height"":null},{""x"":0.11662434196957498,""y"":0.14358373650922462,""z"":15,""id"":""90550d32-2511-4450-ad0c-bfac6a29319b"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/b7cdd17d-4795-4bea-b364-6d8bab17324a/90550d32-2511-4450-ad0c-bfac6a29319b.webp"",""type"":""image"",""scale"":1,""width"":0.4827315594714704,""height"":0.39585498773560324,""rotation"":0,""placeholder"":""L79@hj00xvae-W9FxuWBIpoLnioz""}],""maxZIndex"":34,""backgroundImage"":{""path"":""bg_04"",""type"":""Local""}}"
"29ce2d56-9f17-4fa2-9ab5-9098e83dbe89","2024-12-24T01:05:39.419108+00:00","2024-11-27","2024-12-24T01:05:39.419108+00:00",false,"4b381455-be80-45e1-96e9-03ea15450ad8","6eea90f5-325a-4ccf-aceb-3471c02914c0","{""id"":""8612bc95-ebdd-421a-8f69-bdc2bf92c2e0"",""items"":[{""x"":0.16242581044747934,""y"":0.2809076622618196,""z"":11,""id"":""26b3ae50-de43-4914-ae0e-c520b6d94457"",""type"":""text"",""scale"":1,""fontSize"":0.014084507042253521,""fontType"":""PragmaticaExtended"",""rotation"":0,""fontColor"":""#000"",""textContent"":""今天有去健身\n一個半小時\n但大概有40分鐘都在聊天"",""width"":null,""height"":null},{""x"":0.5,""y"":0.5,""z"":12,""id"":""df08f5b2-a215-4446-8db8-f66720fce259"",""type"":""text"",""scale"":1,""fontSize"":0.035211267605633804,""fontType"":""Calibri"",""rotation"":0,""fontColor"":""#ffffff"",""textContent"":"""",""width"":null,""height"":null},{""x"":0.14206949869791666,""y"":0.6150234741784038,""z"":64,""id"":""0d5de33e-2082-41d0-be62-556b73b78fc4"",""type"":""text"",""scale"":1,""fontSize"":0.01643192488262911,""fontType"":""PragmaticaExtended-Bold"",""rotation"":0,""fontColor"":""#000"",""textContent"":""上禮拜去金馬\n職業病整場都在看視訊\n但做的沒有很好看餒😍\n\n啊晚宴的食物很好吃\n飯店很高級"",""width"":null,""height"":null},{""x"":0.41815098187395633,""y"":0.431729258505951,""z"":71,""id"":""cb69ea89-8a70-4291-9aa9-48f74ca84ca2"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/29ce2d56-9f17-4fa2-9ab5-9098e83dbe89/cb69ea89-8a70-4291-9aa9-48f74ca84ca2.webp"",""type"":""image"",""scale"":1,""width"":0.2472736734789842,""height"":0.20277215164786816,""rotation"":0.10431619773266287,""placeholder"":""LGJ7N~r?.8of}@w]kDoz9wsnDjNa""},{""x"":0.11959287531806612,""y"":0.44327075044873737,""z"":60,""id"":""abebe9af-879e-47c5-9502-0a4ace4e7a02"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/29ce2d56-9f17-4fa2-9ab5-9098e83dbe89/abebe9af-879e-47c5-9502-0a4ace4e7a02.webp"",""type"":""image"",""scale"":1,""width"":0.25514836728478485,""height"":0.15692223527843574,""rotation"":-0.10545436448748768,""placeholder"":""L9E{C2SdE4xuysxYxWxs?u?Hs:R,""}],""maxZIndex"":71,""backgroundImage"":{""path"":""bg_08"",""type"":""Local""}}"
"463bdc3e-76e2-44e1-accd-0bcd62995221","2024-12-24T01:05:39.419108+00:00","2024-12-01","2024-12-24T01:05:39.419108+00:00",false,"4b381455-be80-45e1-96e9-03ea15450ad8","6eea90f5-325a-4ccf-aceb-3471c02914c0","{""id"":""3a0e2d0f-b645-45f9-ba2f-dd79b39fd2e4"",""items"":[{""x"":0.15224765457269798,""y"":0.3908450704225352,""z"":47,""id"":""4a16847e-285b-45a0-a69a-49d6245cc267"",""type"":""text"",""scale"":1,""fontSize"":0.011737089201877934,""fontType"":""Calibri-Light"",""rotation"":0,""fontColor"":""#000"",""textContent"":""工作Day\n一點睡\n九點半醒\n十點半上工\n工作做不完 我愛工作💼"",""width"":null,""height"":null},{""x"":0.23536893732978487,""y"":0.15708138909138417,""z"":45,""id"":""cc98482f-59a1-4dd9-a14a-3e6e9508492f"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/463bdc3e-76e2-44e1-accd-0bcd62995221/cc98482f-59a1-4dd9-a14a-3e6e9508492f.webp"",""type"":""image"",""scale"":1,""width"":0.3009386259701068,""height"":0.2467790923448137,""rotation"":-0.20456982185488992,""placeholder"":""LIDJO[%N%KSi]|jFtmNG0kIUDjM|""},{""x"":0.5296861876664882,""y"":0.20109547359842636,""z"":49,""id"":""e03b8472-88ca-492a-9d56-43206911a18f"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/463bdc3e-76e2-44e1-accd-0bcd62995221/e03b8472-88ca-492a-9d56-43206911a18f.webp"",""type"":""image"",""scale"":1,""width"":0.31436294302270856,""height"":0.2577874524943651,""rotation"":0.36383728257233683,""placeholder"":""LQDS,isoozR,}6tRoyW;x]nhozWB""},{""x"":0.4923663345608699,""y"":0.5269952872549424,""z"":102,""id"":""74d0d7b8-5eab-43f2-a9f7-207634b124c1"",""type"":""text"",""scale"":1,""fontSize"":0.02112676056338028,""fontType"":""Calibri-Light"",""rotation"":0,""fontColor"":""#000"",""textContent"":""誰要十點了還在公司\n：我^_^"",""width"":null,""height"":null},{""x"":0.22519085910787442,""y"":0.5170187793427231,""z"":176,""id"":""0897ca43-4520-4da0-be61-542a44e656de"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/463bdc3e-76e2-44e1-accd-0bcd62995221/0897ca43-4520-4da0-be61-542a44e656de.webp"",""type"":""image"",""scale"":1,""width"":0.26257024353818786,""height"":0.21531581786230114,""rotation"":-0.18878833269681083,""placeholder"":""LRG+Bgxu?utR~9WVn}ofEiM{ICWB""},{""x"":0.10220531046238868,""y"":0.6920970146644843,""z"":184,""id"":""30f69d8a-6e81-4d9d-a812-145a12ab363f"",""type"":""text"",""scale"":1,""fontSize"":0.011737089201877934,""fontType"":""PragmaticaExtended-Light"",""rotation"":0,""fontColor"":""#FFF"",""textContent"":""我真的江郎才盡沒靈感\n今天都在亂做\n不知道老闆明天看到會不會傻眼\n但我本人笑的很開心"",""width"":null,""height"":null},{""x"":-0.07760818132007478,""y"":0.635563407145755,""z"":174,""id"":""d289ab14-d4a5-4c2e-9f0b-ffd466155ec8"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/463bdc3e-76e2-44e1-accd-0bcd62995221/d289ab14-d4a5-4c2e-9f0b-ffd466155ec8.webp"",""type"":""image"",""scale"":1,""width"":0.6414741317901369,""height"":0.526028865505527,""rotation"":0.19822801452976976,""placeholder"":""LHEyGA-msDbF%zNxt2xt~S-WkCbH""}],""maxZIndex"":184,""backgroundImage"":{""path"":""bg_04"",""type"":""Local""}}"
"4e0c43e8-f0de-44d8-972e-aa5386223438","2024-12-24T01:05:39.419108+00:00","2024-11-28","2024-12-24T01:05:39.419108+00:00",false,"4b381455-be80-45e1-96e9-03ea15450ad8","6eea90f5-325a-4ccf-aceb-3471c02914c0","{""id"":""a00c77b6-e987-40a6-9ad4-f910a7e877d7"",""items"":[{""x"":0.4228159586588542,""y"":0.308685410190636,""z"":58,""id"":""8f4d0442-4a2a-44c2-917c-85e0d1cdd57f"",""type"":""text"",""scale"":1,""fontSize"":0.08685446009389672,""fontType"":""PragmaticaExtended-Bold"",""rotation"":0,""fontColor"":""#FFC300"",""textContent"":""W"",""width"":null,""height"":null},{""x"":0.34139098344565044,""y"":0.24334897681581022,""z"":63,""id"":""05b7cc85-b57d-4116-99ba-54b7c0ba6cc9"",""type"":""text"",""scale"":1,""fontSize"":0.04107981220657277,""fontType"":""PragmaticaExtended-Bold"",""rotation"":0,""fontColor"":""#FFC300"",""textContent"":""一"",""width"":null,""height"":null},{""x"":0.7765055260888796,""y"":0.255086083927065,""z"":61,""id"":""afd9604f-c106-4df7-a4cb-56aad5eefa2e"",""type"":""text"",""scale"":1,""fontSize"":0.035211267605633804,""fontType"":""PragmaticaExtended-Bold"",""rotation"":0,""fontColor"":""#FFC300"",""textContent"":""一"",""width"":null,""height"":null},{""x"":0.6085665947911697,""y"":0.4428794932477351,""z"":76,""id"":""5e659b00-ccda-41af-8a5c-6626c989059b"",""type"":""text"",""scale"":1,""fontSize"":0.018779342723004695,""fontType"":""PragmaticaExtended-Bold"",""rotation"":0,""fontColor"":""#FFC300"",""textContent"":""今天午餐吃餐包"",""width"":null,""height"":null},{""x"":0.09923658298172033,""y"":0.17410014157004186,""z"":54,""id"":""be07e3e1-f1a3-4d46-9212-42d6ca2ad304"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/4e0c43e8-f0de-44d8-972e-aa5386223438/be07e3e1-f1a3-4d46-9212-42d6ca2ad304.webp"",""type"":""image"",""scale"":1,""width"":0.8279439342431568,""height"":0.2547288310183957,""rotation"":0.009842278839378604,""placeholder"":""LLLW@Yxvxa%N0JogWCtR0gROWBV?""},{""x"":0.5,""y"":0.5,""z"":96,""id"":""6dd5857d-5d4c-4dc9-97e3-1921ee6e1f0b"",""type"":""text"",""scale"":1,""fontSize"":0.035211267605633804,""fontType"":""Exo2"",""rotation"":0,""fontColor"":""#ffffff"",""textContent"":"""",""width"":null,""height"":null},{""x"":0.08651397549772377,""y"":0.4910015589754347,""z"":210,""id"":""ec8c26bc-562f-4163-91a1-974000b43c76"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/4e0c43e8-f0de-44d8-972e-aa5386223438/ec8c26bc-562f-4163-91a1-974000b43c76.webp"",""type"":""image"",""scale"":1,""width"":0.3012113756708387,""height"":0.24700275563618074,""rotation"":-0.23621880011160723,""placeholder"":""LLJjoE=^AUcGy;%#^+n3%gxaxFW9""},{""x"":0.5848176679538406,""y"":0.5895931261805861,""z"":147,""id"":""2112d87c-8835-4bf6-8ce6-e3eac9c5caa4"",""type"":""text"",""scale"":1,""fontSize"":0.014084507042253521,""fontType"":""PragmaticaExtended-Bold"",""rotation"":0,""fontColor"":""#c1121f"",""textContent"":""等一下要去吃啤酒烤雞\n不知道是不是長這樣"",""width"":null,""height"":null},{""x"":0.5572519083969463,""y"":0.5324726104736329,""z"":137,""id"":""e16d3bfb-1a7a-48ce-8fdd-0812addb7cb7"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/4e0c43e8-f0de-44d8-972e-aa5386223438/e16d3bfb-1a7a-48ce-8fdd-0812addb7cb7.webp"",""type"":""image"",""scale"":1,""width"":0.3411148533239247,""height"":0.34111485332392466,""rotation"":0.061769174122987325,""placeholder"":""LO9shws:NGV@R*a|j[jt0gWBxaog""},{""x"":0.1272264631043257,""y"":0.7558685446009389,""z"":181,""id"":""7c14d831-85ec-4be8-b540-d1c26f09b8da"",""type"":""text"",""scale"":1,""fontSize"":0.02093572121453212,""fontType"":""Calibri-Bold"",""rotation"":0.01785010571184431,""fontColor"":""#000"",""textContent"":""今天是感恩火雞節"",""width"":null,""height"":null},{""x"":0.403307849214277,""y"":0.7914710425435095,""z"":254,""id"":""cadd7f3d-a9be-42db-86a8-1eda4df22750"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/4e0c43e8-f0de-44d8-972e-aa5386223438/cadd7f3d-a9be-42db-86a8-1eda4df22750.webp"",""type"":""image"",""scale"":1,""width"":0.5138885302176074,""height"":0.15810517978581906,""rotation"":0.029231328196444917,""placeholder"":""LJID$?%1-nwIK7xY9uM|0hSiIp%K""},{""x"":0.031382495210371,""y"":0.31416276027339185,""z"":251,""id"":""a3c4b1a2-467e-4bb4-bf0a-788b6a5442de"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/4e0c43e8-f0de-44d8-972e-aa5386223438/a3c4b1a2-467e-4bb4-bf0a-788b6a5442de.webp"",""type"":""image"",""scale"":1,""width"":0.23208280243307566,""height"":0.19031516193260034,""rotation"":0.1858865594747987,""placeholder"":""LOIEkU-;x]j[~ptRozbG.8j[r?WA""},{""x"":0.29092444111676025,""y"":0.34976523135189713,""z"":247,""id"":""946c1c65-3632-408d-9c75-ff06fd249f82"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/4e0c43e8-f0de-44d8-972e-aa5386223438/946c1c65-3632-408d-9c75-ff06fd249f82.webp"",""type"":""image"",""scale"":1,""width"":0.31139350714239994,""height"":0.25535242213242176,""rotation"":0.01588460259440483,""placeholder"":""LVJ*VRIAx]g3~qxuRjaebc-;MxoL""}],""maxZIndex"":254,""backgroundImage"":{""path"":""bg_08"",""type"":""Local""}}"
"51062d42-8766-452f-888d-7f0a0ab22a0c","2024-12-24T01:05:39.419108+00:00","2024-12-03","2024-12-24T01:05:39.419108+00:00",false,"4b381455-be80-45e1-96e9-03ea15450ad8","2bdbc127-920a-432e-b1b6-1fa1ed6687a1","{""id"":""27df0d75-1c37-4c2a-9b4b-16d46c353b66"",""items"":[{""x"":0.16997738944159616,""y"":0.8168152829211235,""z"":7,""id"":""827da1d5-c96b-4c37-891c-39eb3896bbea"",""type"":""text"",""scale"":1,""fontSize"":0.02761893870082342,""fontType"":""Calibri-Bold"",""rotation"":0,""fontColor"":""#669bbc"",""textContent"":""跟大家分享好笑上司"",""width"":null,""height"":null},{""x"":0.06817248264948526,""y"":0.08470093876750558,""z"":4,""id"":""dd640c66-42c3-448e-a1ea-b3755a67d730"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/51062d42-8766-452f-888d-7f0a0ab22a0c/dd640c66-42c3-448e-a1ea-b3755a67d730.webp"",""type"":""image"",""scale"":1,""width"":0.6680390498008377,""height"":0.7334372001473058,""rotation"":0,""placeholder"":""LYQS^{M{-:xuWBRjt7fk_NxuD%WB""}],""maxZIndex"":7,""backgroundImage"":{""path"":""bg_04"",""type"":""Local""}}"
"6c3c9f37-2bec-4a00-9cf7-2eeeb7607606","2024-12-24T01:05:39.419108+00:00","2024-11-30","2024-12-24T01:05:39.419108+00:00",false,"4b381455-be80-45e1-96e9-03ea15450ad8","6eea90f5-325a-4ccf-aceb-3471c02914c0","{""id"":""fb4454c2-375a-4c8c-b0ad-d24e61621fce"",""items"":[{""x"":0.12256150573264551,""y"":0.19248822709204447,""z"":9,""id"":""38e81ae2-c5bd-4744-8a18-7170f1bb35e3"",""type"":""text"",""scale"":1,""fontSize"":0.015258215962441314,""fontType"":""Calibri-Light"",""rotation"":0,""fontColor"":""#000"",""textContent"":""早睡早起打卡\n12:36睡覺\n08:50起床\n(沒有早起但有比較早睡)"",""width"":null,""height"":null},{""x"":0.4601356952851662,""y"":0.4843505357912449,""z"":15,""id"":""70ba0219-6d73-4454-b49b-ca1ae5c782c6"",""type"":""text"",""scale"":1,""fontSize"":0.017605633802816902,""fontType"":""Calibri-Light"",""rotation"":0,""fontColor"":""#c1121f"",""textContent"":""晚上10:15💩"",""width"":null,""height"":null},{""x"":0.5,""y"":0.5,""z"":13,""id"":""cebd27de-3b3e-48f9-a31c-2845fcdb809f"",""type"":""text"",""scale"":1,""fontSize"":0.035211267605633804,""fontType"":""Calibri"",""rotation"":0,""fontColor"":""#ffffff"",""textContent"":"""",""width"":null,""height"":null}],""maxZIndex"":15,""backgroundImage"":{""path"":""bg_04"",""type"":""Local""}}"
"bc39d9d3-0b4f-4915-853a-ad3b77049ee1","2024-12-24T01:05:39.419108+00:00","2024-11-30","2024-12-24T01:05:39.419108+00:00",false,"4b381455-be80-45e1-96e9-03ea15450ad8","632e3d17-8713-46e9-ab1b-604bfa3ce11f","{""id"":""f8b04a10-27e4-40ec-85a1-61fece91e659"",""items"":[{""x"":0.10256410256410256,""y"":0.3380726818789803,""z"":25,""id"":""05e08d0e-f21f-4f2d-bc90-84b31b8b8d53"",""type"":""text"",""scale"":1,""fontSize"":0.011848341232227487,""fontType"":""Calibri"",""rotation"":0,""fontColor"":""#000"",""textContent"":""超沒禮貌我絕對不會成為這樣的人\n最近真的覺得台北就是一個大型養老院"",""width"":null,""height"":null},{""x"":0.07735040126702725,""y"":0.10406794254248741,""z"":18,""id"":""f2b2edb2-e5a9-4130-a44a-2dd328982fae"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/bc39d9d3-0b4f-4915-853a-ad3b77049ee1/f2b2edb2-e5a9-4130-a44a-2dd328982fae.webp"",""type"":""image"",""scale"":1,""width"":0.7850315445487018,""height"":0.21579066153471427,""rotation"":0,""placeholder"":""L57B1N~V=|-o-;oyt7t6M{aekBay""},{""x"":0.38119655511318107,""y"":0.4940758293838863,""z"":34,""id"":""175f4bb7-f206-4a3f-81b2-29263355a39c"",""type"":""text"",""scale"":1,""fontSize"":0.014218009478672985,""fontType"":""Calibri"",""rotation"":0,""fontColor"":""#ffffff"",""textContent"":""聖誕快樂大家！幸福開勳每一天"",""width"":null,""height"":null},{""x"":0.3264957330165767,""y"":0.4328594026972331,""z"":27,""id"":""6c80ed9e-1d7f-4dae-9434-7bf7e3a3ed77"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/bc39d9d3-0b4f-4915-853a-ad3b77049ee1/6c80ed9e-1d7f-4dae-9434-7bf7e3a3ed77.webp"",""type"":""image"",""scale"":1,""width"":0.6145413875665233,""height"":0.5048365269108881,""rotation"":-0.010869991921819588,""placeholder"":""LKFXw^r=I@-o0gWV$$RjWAs:niR+""}],""maxZIndex"":34,""backgroundImage"":{""path"":""bg_04"",""type"":""Local""}}"
"c5d0e3f4-6f89-4758-a335-f26c97a1cf5c","2024-12-24T01:05:39.419108+00:00","2024-11-27","2024-12-24T01:05:39.419108+00:00",false,"4b381455-be80-45e1-96e9-03ea15450ad8","eecd2083-81ee-4e52-a4cf-fd6687bd002d","{""id"":""769a1beb-24cd-4e34-b285-6c9ae6cf9ecb"",""items"":[{""x"":0.1924444580078125,""y"":0.42282429587077625,""z"":19,""id"":""6ead9f3d-0895-4394-9770-646ae0b55184"",""type"":""text"",""scale"":1,""fontSize"":0.024630541871921183,""fontType"":""PragmaticaExtended-Bold"",""rotation"":0,""fontColor"":""#669bbc"",""textContent"":""我吃了麥當勞早餐\n狗靠在我身上陪我吃"",""width"":null,""height"":null},{""x"":0.5626666666666666,""y"":0.13321017749203837,""z"":14,""id"":""273d9d70-2f25-4a93-81b8-4e5b658bae99"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/c5d0e3f4-6f89-4758-a335-f26c97a1cf5c/273d9d70-2f25-4a93-81b8-4e5b658bae99.webp"",""type"":""image"",""scale"":1,""width"":0.4288473356372877,""height"":0.26406855642690136,""rotation"":0,""placeholder"":""LKIEFP9E_2=q4Ts8j=xaCAbwIpE2""},{""x"":0.11822222900390625,""y"":0.13628899522602853,""z"":7,""id"":""a7d6a9f3-32a2-4fb4-a551-1ad1fc93fee9"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/c5d0e3f4-6f89-4758-a335-f26c97a1cf5c/a7d6a9f3-32a2-4fb4-a551-1ad1fc93fee9.webp"",""type"":""image"",""scale"":1,""width"":0.4346579801265745,""height"":0.26764653948680694,""rotation"":-0.0059108159545560035,""placeholder"":""LHIO8{0M4:s.?a9FV@%2E1%MxuWU""},{""x"":0.06844449869791666,""y"":0.7298850731309412,""z"":83,""id"":""aa2d7ad0-d97c-4482-a62d-d5b8cb2475d9"",""type"":""text"",""scale"":1,""fontSize"":0.013150377098728353,""fontType"":""Calibri-Bold"",""rotation"":0,""fontColor"":""#669bbc"",""textContent"":""跟大家分享\n我跟渣男去看演唱會 \n終於有地方給我講秘密阿彌陀佛 麥可是不是也看得到？？"",""width"":null,""height"":null},{""x"":0.06711110432942709,""y"":0.7758620501739051,""z"":56,""id"":""6bb98a03-42c1-47cd-82e1-a12900e82cf6"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/c5d0e3f4-6f89-4758-a335-f26c97a1cf5c/6bb98a03-42c1-47cd-82e1-a12900e82cf6.webp"",""type"":""image"",""scale"":1,""width"":0.323311269007865,""height"":0.1990832937240548,""rotation"":0,""placeholder"":""LVF=Q^tRM{R*0gV@NGWBV@t7x[xZ""},{""x"":0.4071111043294271,""y"":0.9279556650246306,""z"":93,""id"":""36b067fa-7cfa-44a4-af73-dfa9c37776b6"",""type"":""text"",""scale"":1,""fontSize"":0.014682408658154513,""fontType"":""Calibri-Bold"",""rotation"":0,""fontColor"":""#669bbc"",""textContent"":""喝酒就很紅\n這輩子不能碰的就是酒和渣男"",""width"":null,""height"":null},{""x"":0.41022220865885417,""y"":0.7764778043248971,""z"":76,""id"":""ee89aa16-79c7-43e4-b611-e2cbaea38283"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/c5d0e3f4-6f89-4758-a335-f26c97a1cf5c/ee89aa16-79c7-43e4-b611-e2cbaea38283.webp"",""type"":""image"",""scale"":1,""width"":0.40948340649631604,""height"":0.14183153704074986,""rotation"":0,""placeholder"":""LLI;L;E*InE3q??utTV[?cR$aK%K""}],""maxZIndex"":93,""backgroundImage"":{""path"":""bg_07"",""type"":""Local""}}"
"d56f1e77-5337-4b21-b120-1d8f8d77f9d4","2024-12-24T01:05:39.419108+00:00","2024-11-29","2024-12-24T01:05:39.419108+00:00",false,"4b381455-be80-45e1-96e9-03ea15450ad8","2bdbc127-920a-432e-b1b6-1fa1ed6687a1","{""id"":""182a03c2-9ae9-4152-8003-72d2e1cfd2e4"",""items"":[{""x"":0.16239692370096845,""y"":0.4655945966359354,""z"":8,""id"":""9551b05e-7e14-42d3-9c1f-0bdbac5a0e63"",""type"":""text"",""scale"":1,""fontSize"":0.021614821591948764,""fontType"":""Calibri"",""rotation"":0,""fontColor"":""#c1121f"",""textContent"":""四點還在吃午餐\n我愛我的工作😇"",""width"":null,""height"":null},{""x"":0.07713933785756429,""y"":0.09978488815670589,""z"":5,""id"":""dd840120-8e1f-4ebe-b889-5d7a1096a15c"",""path"":""https://zckngbdtquzqrmrpjhhx.supabase.co/storage/v1/object/public/page_photos/d56f1e77-5337-4b21-b120-1d8f8d77f9d4/dd840120-8e1f-4ebe-b889-5d7a1096a15c.webp"",""type"":""image"",""scale"":1,""width"":0.5390843946603375,""height"":0.3551150632712196,""rotation"":0.008620222354452256,""placeholder"":""L8FOu^^-0N}=00D$-nEN04Io}?9u""}],""maxZIndex"":8,""backgroundImage"":{""path"":""bg_04"",""type"":""Local""}}"
